participant_id,group,phase,item_id,true_label,response,correct,rt_ms,difficulty,hint_shown,hint_label,hint_correct,followed_hint
8c3c92f1-c8a5-40a6-a949-ae69a25e062a,B,training,T14,,,FALSE,2412,medium,TRUE,,FALSE,FALSE
8c3c92f1-c8a5-40a6-a949-ae69a25e062a,B,training,T15,,,TRUE,4128,easy,FALSE,,,
8c3c92f1-c8a5-40a6-a949-ae69a25e062a,B,training,T16,,,FALSE,7759,medium,TRUE,,FALSE,FALSE
8c3c92f1-c8a5-40a6-a949-ae69a25e062a,B,training,T17,,,TRUE,3220,easy,TRUE,,TRUE,TRUE
8c3c92f1-c8a5-40a6-a949-ae69a25e062a,B,training,T18,,,FALSE,4848,medium,FALSE,,,
8c3c92f1-c8a5-40a6-a949-ae69a25e062a,B,training,T19,,,TRUE,3843,easy,TRUE,,TRUE,TRUE
8c3c92f1-c8a5-40a6-a949-ae69a25e062a,B,training,T20,,,TRUE,2737,medium,TRUE,,TRUE,TRUE
8c3c92f1-c8a5-40a6-a949-ae69a25e062a,B,test,X01,,,TRUE,6583,easy,FALSE,,,
8c3c92f1-c8a5-40a6-a949-ae69a25e062a,B,test,X02,,,TRUE,7862,easy,FALSE,,,
8c3c92f1-c8a5-40a6-a949-ae69a25e062a,B,test,X03,,,TRUE,4455,medium,FALSE,,,
8c3c92f1-c8a5-40a6-a949-ae69a25e062a,B,test,X04,,,FALSE,6259,medium,FALSE,,,
8c3c92f1-c8a5-40a6-a949-ae69a25e062a,B,test,X05,,,FALSE,4659,medium,FALSE,,,
8c3c92f1-c8a5-40a6-a949-ae69a25e062a,B,test,X06,,,FALSE,5200,medium,FALSE,,,
8c3c92f1-c8a5-40a6-a949-ae69a25e062a,B,test,X07,,,FALSE,5056,medium,FALSE,,,
8c3c92f1-c8a5-40a6-a949-ae69a25e062a,B,test,X08,,,FALSE,4183,hard,FALSE,,,
8c3c92f1-c8a5-40a6-a949-ae69a25e062a,B,test,X09,,,TRUE,4628,easy,FALSE,,,
8c3c92f1-c8a5-40a6-a949-ae69a25e062a,B,test,X10,,,FALSE,8159,hard,FALSE,,,
27a213a2-ae08-4480-a30c-a59d17ba1d7e,A,training,T01,,,TRUE,17129,medium,TRUE,,TRUE,TRUE
27a213a2-ae08-4480-a30c-a59d17ba1d7e,A,training,T02,,,TRUE,6685,easy,TRUE,,TRUE,TRUE
27a213a2-ae08-4480-a30c-a59d17ba1d7e,A,training,T03,,,TRUE,5367,medium,TRUE,,TRUE,TRUE
27a213a2-ae08-4480-a30c-a59d17ba1d7e,A,training,T04,,,TRUE,1981,easy,TRUE,,TRUE,TRUE
27a213a2-ae08-4480-a30c-a59d17ba1d7e,A,training,T05,,,TRUE,1596,medium,TRUE,,TRUE,TRUE
27a213a2-ae08-4480-a30c-a59d17ba1d7e,A,training,T06,,,FALSE,1528,easy,TRUE,,FALSE,TRUE
27a213a2-ae08-4480-a30c-a59d17ba1d7e,A,training,T07,,,TRUE,2231,medium,TRUE,,TRUE,TRUE
27a213a2-ae08-4480-a30c-a59d17ba1d7e,A,training,T08,,,TRUE,1554,medium,TRUE,,TRUE,TRUE
27a213a2-ae08-4480-a30c-a59d17ba1d7e,A,training,T09,,,TRUE,1775,medium,TRUE,,TRUE,TRUE
27a213a2-ae08-4480-a30c-a59d17ba1d7e,A,training,T10,,,TRUE,1159,medium,TRUE,,TRUE,TRUE
27a213a2-ae08-4480-a30c-a59d17ba1d7e,A,training,T11,,,TRUE,1393,medium,TRUE,,TRUE,TRUE
27a213a2-ae08-4480-a30c-a59d17ba1d7e,A,training,T12,,,FALSE,2893,medium,TRUE,,FALSE,TRUE
27a213a2-ae08-4480-a30c-a59d17ba1d7e,A,training,T13,,,TRUE,5111,medium,TRUE,,FALSE,FALSE
27a213a2-ae08-4480-a30c-a59d17ba1d7e,A,training,T14,,,FALSE,3540,medium,TRUE,,FALSE,TRUE
27a213a2-ae08-4480-a30c-a59d17ba1d7e,A,training,T15,,,TRUE,1838,easy,TRUE,,TRUE,TRUE
27a213a2-ae08-4480-a30c-a59d17ba1d7e,A,training,T16,,,FALSE,1213,medium,TRUE,,FALSE,TRUE
27a213a2-ae08-4480-a30c-a59d17ba1d7e,A,training,T17,,,TRUE,2300,easy,TRUE,,TRUE,TRUE
27a213a2-ae08-4480-a30c-a59d17ba1d7e,A,training,T18,,,TRUE,3885,medium,TRUE,,TRUE,TRUE
27a213a2-ae08-4480-a30c-a59d17ba1d7e,A,training,T19,,,TRUE,4008,easy,TRUE,,TRUE,TRUE
27a213a2-ae08-4480-a30c-a59d17ba1d7e,A,training,T20,,,TRUE,1534,medium,TRUE,,TRUE,TRUE
27a213a2-ae08-4480-a30c-a59d17ba1d7e,A,test,X01,,,TRUE,8874,easy,FALSE,,,
27a213a2-ae08-4480-a30c-a59d17ba1d7e,A,test,X02,,,TRUE,4103,easy,FALSE,,,
27a213a2-ae08-4480-a30c-a59d17ba1d7e,A,test,X03,,,TRUE,4252,medium,FALSE,,,
27a213a2-ae08-4480-a30c-a59d17ba1d7e,A,test,X04,,,TRUE,4363,medium,FALSE,,,
27a213a2-ae08-4480-a30c-a59d17ba1d7e,A,test,X05,,,TRUE,6250,medium,FALSE,,,
27a213a2-ae08-4480-a30c-a59d17ba1d7e,A,test,X06,,,FALSE,10698,medium,FALSE,,,
27a213a2-ae08-4480-a30c-a59d17ba1d7e,A,test,X07,,,FALSE,6777,medium,FALSE,,,
27a213a2-ae08-4480-a30c-a59d17ba1d7e,A,test,X08,,,FALSE,3754,hard,FALSE,,,
27a213a2-ae08-4480-a30c-a59d17ba1d7e,A,test,X09,,,TRUE,3052,easy,FALSE,,,
27a213a2-ae08-4480-a30c-a59d17ba1d7e,A,test,X10,,,FALSE,8740,hard,FALSE,,,
f16367ef-e72b-4789-9a11-62fbf99ce6e6,B,training,T01,,,TRUE,1892,medium,TRUE,,TRUE,TRUE
f16367ef-e72b-4789-9a11-62fbf99ce6e6,B,training,T02,,,TRUE,2191,easy,TRUE,,TRUE,TRUE
f16367ef-e72b-4789-9a11-62fbf99ce6e6,B,training,T03,,,FALSE,7878,medium,FALSE,,,
f16367ef-e72b-4789-9a11-62fbf99ce6e6,B,training,T04,,,TRUE,2006,easy,TRUE,,TRUE,TRUE
f16367ef-e72b-4789-9a11-62fbf99ce6e6,B,training,T05,,,TRUE,1386,medium,TRUE,,TRUE,TRUE
f16367ef-e72b-4789-9a11-62fbf99ce6e6,B,training,T06,,,TRUE,1811,easy,FALSE,,,
f16367ef-e72b-4789-9a11-62fbf99ce6e6,B,training,T07,,,TRUE,4258,medium,TRUE,,TRUE,TRUE
f16367ef-e72b-4789-9a11-62fbf99ce6e6,B,training,T08,,,TRUE,5847,medium,TRUE,,TRUE,TRUE
f16367ef-e72b-4789-9a11-62fbf99ce6e6,B,training,T09,,,TRUE,6942,medium,FALSE,,,
f16367ef-e72b-4789-9a11-62fbf99ce6e6,B,training,T10,,,TRUE,2116,medium,TRUE,,TRUE,TRUE
f16367ef-e72b-4789-9a11-62fbf99ce6e6,B,training,T11,,,TRUE,2373,medium,TRUE,,TRUE,TRUE
f16367ef-e72b-4789-9a11-62fbf99ce6e6,B,training,T12,,,FALSE,5074,medium,FALSE,,,
f16367ef-e72b-4789-9a11-62fbf99ce6e6,B,training,T13,,,TRUE,2905,medium,TRUE,,FALSE,FALSE
f16367ef-e72b-4789-9a11-62fbf99ce6e6,B,training,T14,,,TRUE,3561,medium,TRUE,,FALSE,FALSE
f16367ef-e72b-4789-9a11-62fbf99ce6e6,B,training,T15,,,TRUE,1713,easy,FALSE,,,
f16367ef-e72b-4789-9a11-62fbf99ce6e6,B,training,T16,,,TRUE,3715,medium,TRUE,,FALSE,FALSE
f16367ef-e72b-4789-9a11-62fbf99ce6e6,B,training,T17,,,TRUE,2360,easy,TRUE,,TRUE,TRUE
f16367ef-e72b-4789-9a11-62fbf99ce6e6,B,training,T18,,,TRUE,3606,medium,FALSE,,,
f16367ef-e72b-4789-9a11-62fbf99ce6e6,B,training,T19,,,TRUE,2560,easy,TRUE,,TRUE,TRUE
f16367ef-e72b-4789-9a11-62fbf99ce6e6,B,training,T20,,,TRUE,2247,medium,TRUE,,TRUE,TRUE
f16367ef-e72b-4789-9a11-62fbf99ce6e6,B,test,X01,,,FALSE,73,easy,FALSE,,,
f16367ef-e72b-4789-9a11-62fbf99ce6e6,B,test,X02,,,TRUE,3884,easy,FALSE,,,
f16367ef-e72b-4789-9a11-62fbf99ce6e6,B,test,X03,,,TRUE,2289,medium,FALSE,,,
f16367ef-e72b-4789-9a11-62fbf99ce6e6,B,test,X04,,,FALSE,3580,medium,FALSE,,,
f16367ef-e72b-4789-9a11-62fbf99ce6e6,B,test,X05,,,FALSE,3952,medium,FALSE,,,
f16367ef-e72b-4789-9a11-62fbf99ce6e6,B,test,X06,,,TRUE,3788,medium,FALSE,,,
f16367ef-e72b-4789-9a11-62fbf99ce6e6,B,test,X07,,,TRUE,1555,medium,FALSE,,,
f16367ef-e72b-4789-9a11-62fbf99ce6e6,B,test,X08,,,FALSE,1823,hard,FALSE,,,
f16367ef-e72b-4789-9a11-62fbf99ce6e6,B,test,X09,,,TRUE,1549,easy,FALSE,,,
f16367ef-e72b-4789-9a11-62fbf99ce6e6,B,test,X10,,,FALSE,1388,hard,FALSE,,,
5d49962b-e8e4-42c9-a063-899bc95cc096,A,training,T01,,,TRUE,6115,medium,TRUE,,TRUE,TRUE
5d49962b-e8e4-42c9-a063-899bc95cc096,A,training,T02,,,TRUE,4853,easy,TRUE,,TRUE,TRUE
5d49962b-e8e4-42c9-a063-899bc95cc096,A,training,T03,,,TRUE,6185,medium,TRUE,,TRUE,TRUE
5d49962b-e8e4-42c9-a063-899bc95cc096,A,training,T04,,,TRUE,5819,easy,TRUE,,TRUE,TRUE
5d49962b-e8e4-42c9-a063-899bc95cc096,A,training,T05,,,TRUE,1677,medium,TRUE,,TRUE,TRUE
5d49962b-e8e4-42c9-a063-899bc95cc096,A,training,T06,,,FALSE,4715,easy,TRUE,,FALSE,TRUE
5d49962b-e8e4-42c9-a063-899bc95cc096,A,training,T07,,,TRUE,9850,medium,TRUE,,TRUE,TRUE
5d49962b-e8e4-42c9-a063-899bc95cc096,A,training,T08,,,TRUE,3311,medium,TRUE,,TRUE,TRUE
5d49962b-e8e4-42c9-a063-899bc95cc096,A,training,T09,,,TRUE,4939,medium,TRUE,,TRUE,TRUE
5d49962b-e8e4-42c9-a063-899bc95cc096,A,training,T10,,,TRUE,3401,medium,TRUE,,TRUE,TRUE
5d49962b-e8e4-42c9-a063-899bc95cc096,A,training,T11,,,TRUE,3979,medium,TRUE,,TRUE,TRUE
5d49962b-e8e4-42c9-a063-899bc95cc096,A,training,T12,,,FALSE,4825,medium,TRUE,,FALSE,TRUE
5d49962b-e8e4-42c9-a063-899bc95cc096,A,training,T13,,,FALSE,5672,medium,TRUE,,FALSE,TRUE
5d49962b-e8e4-42c9-a063-899bc95cc096,A,training,T14,,,FALSE,23056,medium,TRUE,,FALSE,FALSE
5d49962b-e8e4-42c9-a063-899bc95cc096,A,training,T15,,,TRUE,2804,easy,TRUE,,TRUE,TRUE
5d49962b-e8e4-42c9-a063-899bc95cc096,A,training,T16,,,TRUE,6086,medium,TRUE,,FALSE,FALSE
5d49962b-e8e4-42c9-a063-899bc95cc096,A,training,T17,,,TRUE,4361,easy,TRUE,,TRUE,TRUE
5d49962b-e8e4-42c9-a063-899bc95cc096,A,training,T18,,,TRUE,2538,medium,TRUE,,TRUE,TRUE
5d49962b-e8e4-42c9-a063-899bc95cc096,A,training,T19,,,TRUE,5495,easy,TRUE,,TRUE,TRUE
5d49962b-e8e4-42c9-a063-899bc95cc096,A,training,T20,,,TRUE,4244,medium,TRUE,,TRUE,TRUE
5d49962b-e8e4-42c9-a063-899bc95cc096,A,test,X01,,,FALSE,12162,easy,FALSE,,,
5d49962b-e8e4-42c9-a063-899bc95cc096,A,test,X02,,,TRUE,5950,easy,FALSE,,,
5d49962b-e8e4-42c9-a063-899bc95cc096,A,test,X03,,,FALSE,5233,medium,FALSE,,,
5d49962b-e8e4-42c9-a063-899bc95cc096,A,test,X04,,,FALSE,23588,medium,FALSE,,,
5d49962b-e8e4-42c9-a063-899bc95cc096,A,test,X05,,,FALSE,8840,medium,FALSE,,,
5d49962b-e8e4-42c9-a063-899bc95cc096,A,test,X06,,,FALSE,8740,medium,FALSE,,,
5d49962b-e8e4-42c9-a063-899bc95cc096,A,test,X07,,,TRUE,8076,medium,FALSE,,,
5d49962b-e8e4-42c9-a063-899bc95cc096,A,test,X08,,,FALSE,8405,hard,FALSE,,,
5d49962b-e8e4-42c9-a063-899bc95cc096,A,test,X09,,,TRUE,3891,easy,FALSE,,,
5d49962b-e8e4-42c9-a063-899bc95cc096,A,test,X10,,,TRUE,8675,hard,FALSE,,,
043d6873-0849-4566-bd8d-bd431e81a493,A,training,T01,,,TRUE,1722,medium,TRUE,,TRUE,TRUE
043d6873-0849-4566-bd8d-bd431e81a493,A,training,T02,,,TRUE,1156,easy,TRUE,,TRUE,TRUE
043d6873-0849-4566-bd8d-bd431e81a493,A,training,T03,,,TRUE,18673,medium,TRUE,,TRUE,TRUE
043d6873-0849-4566-bd8d-bd431e81a493,A,training,T04,,,TRUE,12479,easy,TRUE,,TRUE,TRUE
043d6873-0849-4566-bd8d-bd431e81a493,A,training,T05,,,TRUE,16874,medium,TRUE,,TRUE,TRUE
043d6873-0849-4566-bd8d-bd431e81a493,A,training,T06,,,TRUE,15971,easy,TRUE,,FALSE,FALSE
043d6873-0849-4566-bd8d-bd431e81a493,A,training,T07,,,TRUE,10077,medium,TRUE,,TRUE,TRUE
043d6873-0849-4566-bd8d-bd431e81a493,A,training,T08,,,FALSE,17397,medium,TRUE,,TRUE,FALSE
043d6873-0849-4566-bd8d-bd431e81a493,A,training,T09,,,FALSE,5157,medium,TRUE,,TRUE,FALSE
043d6873-0849-4566-bd8d-bd431e81a493,A,training,T10,,,FALSE,15,medium,TRUE,,TRUE,FALSE
043d6873-0849-4566-bd8d-bd431e81a493,A,training,T11,,,TRUE,16691,medium,TRUE,,TRUE,TRUE
043d6873-0849-4566-bd8d-bd431e81a493,A,training,T12,,,FALSE,4600,medium,TRUE,,FALSE,FALSE
043d6873-0849-4566-bd8d-bd431e81a493,A,training,T13,,,TRUE,20950,medium,TRUE,,FALSE,FALSE
043d6873-0849-4566-bd8d-bd431e81a493,A,training,T14,,,TRUE,12969,medium,TRUE,,FALSE,FALSE
043d6873-0849-4566-bd8d-bd431e81a493,A,training,T15,,,FALSE,4641,easy,TRUE,,TRUE,FALSE
043d6873-0849-4566-bd8d-bd431e81a493,A,training,T16,,,TRUE,14194,medium,TRUE,,FALSE,FALSE
043d6873-0849-4566-bd8d-bd431e81a493,A,training,T17,,,TRUE,17207,easy,TRUE,,TRUE,TRUE
043d6873-0849-4566-bd8d-bd431e81a493,A,training,T18,,,TRUE,9251,medium,TRUE,,TRUE,TRUE
043d6873-0849-4566-bd8d-bd431e81a493,A,training,T19,,,TRUE,18911,easy,TRUE,,TRUE,TRUE
043d6873-0849-4566-bd8d-bd431e81a493,A,training,T20,,,TRUE,10188,medium,TRUE,,TRUE,TRUE
043d6873-0849-4566-bd8d-bd431e81a493,A,test,X01,,,TRUE,11090,easy,FALSE,,,
043d6873-0849-4566-bd8d-bd431e81a493,A,test,X02,,,TRUE,3280,easy,FALSE,,,
043d6873-0849-4566-bd8d-bd431e81a493,A,test,X03,,,TRUE,17726,medium,FALSE,,,
043d6873-0849-4566-bd8d-bd431e81a493,A,test,X04,,,TRUE,8553,medium,FALSE,,,
043d6873-0849-4566-bd8d-bd431e81a493,A,test,X05,,,TRUE,7578,medium,FALSE,,,
043d6873-0849-4566-bd8d-bd431e81a493,A,test,X06,,,TRUE,8427,medium,FALSE,,,
043d6873-0849-4566-bd8d-bd431e81a493,A,test,X07,,,TRUE,6709,medium,FALSE,,,
043d6873-0849-4566-bd8d-bd431e81a493,A,test,X08,,,FALSE,7788,hard,FALSE,,,
043d6873-0849-4566-bd8d-bd431e81a493,A,test,X09,,,TRUE,9609,easy,FALSE,,,
043d6873-0849-4566-bd8d-bd431e81a493,A,test,X10,,,TRUE,14965,hard,FALSE,,,
0a7ff933-7944-436b-a2d7-f9d4a3ed61bd,A,training,T01,,,FALSE,1715,medium,TRUE,,TRUE,FALSE
0a7ff933-7944-436b-a2d7-f9d4a3ed61bd,A,training,T02,,,FALSE,9833,easy,TRUE,,TRUE,FALSE
0a7ff933-7944-436b-a2d7-f9d4a3ed61bd,A,training,T03,,,FALSE,803,medium,TRUE,,TRUE,FALSE
0a7ff933-7944-436b-a2d7-f9d4a3ed61bd,A,training,T04,,,FALSE,1350,easy,TRUE,,TRUE,FALSE
0a7ff933-7944-436b-a2d7-f9d4a3ed61bd,A,training,T05,,,TRUE,652,medium,TRUE,,TRUE,TRUE
0a7ff933-7944-436b-a2d7-f9d4a3ed61bd,A,training,T06,,,FALSE,851,easy,TRUE,,FALSE,TRUE
0a7ff933-7944-436b-a2d7-f9d4a3ed61bd,A,training,T07,,,FALSE,542,medium,TRUE,,TRUE,FALSE
0a7ff933-7944-436b-a2d7-f9d4a3ed61bd,A,training,T08,,,FALSE,787,medium,TRUE,,TRUE,FALSE
0a7ff933-7944-436b-a2d7-f9d4a3ed61bd,A,training,T09,,,FALSE,924,medium,TRUE,,TRUE,FALSE
0a7ff933-7944-436b-a2d7-f9d4a3ed61bd,A,training,T10,,,FALSE,1388,medium,TRUE,,TRUE,FALSE
0a7ff933-7944-436b-a2d7-f9d4a3ed61bd,A,training,T11,,,FALSE,521,medium,TRUE,,TRUE,FALSE
0a7ff933-7944-436b-a2d7-f9d4a3ed61bd,A,training,T12,,,FALSE,1032,medium,TRUE,,FALSE,FALSE
0a7ff933-7944-436b-a2d7-f9d4a3ed61bd,A,training,T13,,,FALSE,412,medium,TRUE,,FALSE,TRUE
0a7ff933-7944-436b-a2d7-f9d4a3ed61bd,A,training,T14,,,TRUE,490,medium,TRUE,,FALSE,FALSE
0a7ff933-7944-436b-a2d7-f9d4a3ed61bd,A,training,T15,,,FALSE,7222,easy,TRUE,,TRUE,FALSE
0a7ff933-7944-436b-a2d7-f9d4a3ed61bd,A,training,T16,,,FALSE,2547,medium,TRUE,,FALSE,FALSE
0a7ff933-7944-436b-a2d7-f9d4a3ed61bd,A,training,T17,,,FALSE,5002,easy,TRUE,,TRUE,FALSE
0a7ff933-7944-436b-a2d7-f9d4a3ed61bd,A,training,T18,,,TRUE,467,medium,TRUE,,TRUE,TRUE
0a7ff933-7944-436b-a2d7-f9d4a3ed61bd,A,training,T19,,,FALSE,2128,easy,TRUE,,TRUE,FALSE
ae1a2844-c303-4e1c-93af-f7727364f955,A,training,T01,,,TRUE,2142,medium,TRUE,,TRUE,TRUE
ae1a2844-c303-4e1c-93af-f7727364f955,A,training,T02,,,FALSE,1168,easy,TRUE,,TRUE,FALSE
ae1a2844-c303-4e1c-93af-f7727364f955,A,training,T03,,,FALSE,910,medium,TRUE,,TRUE,FALSE
0a7ff933-7944-436b-a2d7-f9d4a3ed61bd,A,training,T20,,,FALSE,28009,medium,TRUE,,TRUE,FALSE
ae1a2844-c303-4e1c-93af-f7727364f955,A,training,T04,,,FALSE,836,easy,TRUE,,TRUE,FALSE
0a7ff933-7944-436b-a2d7-f9d4a3ed61bd,A,test,X01,,,FALSE,882580,easy,FALSE,,,
0a7ff933-7944-436b-a2d7-f9d4a3ed61bd,A,test,X02,,,FALSE,588,easy,FALSE,,,
ae1a2844-c303-4e1c-93af-f7727364f955,A,training,T05,,,TRUE,805,medium,TRUE,,TRUE,TRUE
0a7ff933-7944-436b-a2d7-f9d4a3ed61bd,A,test,X03,,,TRUE,384,medium,FALSE,,,
0a7ff933-7944-436b-a2d7-f9d4a3ed61bd,A,test,X04,,,TRUE,364,medium,FALSE,,,
0a7ff933-7944-436b-a2d7-f9d4a3ed61bd,A,test,X05,,,FALSE,344,medium,FALSE,,,
0a7ff933-7944-436b-a2d7-f9d4a3ed61bd,A,test,X06,,,TRUE,248,medium,FALSE,,,
ae1a2844-c303-4e1c-93af-f7727364f955,A,training,T06,,,FALSE,929,easy,TRUE,,FALSE,FALSE
ae1a2844-c303-4e1c-93af-f7727364f955,A,training,T07,,,FALSE,897,medium,TRUE,,TRUE,FALSE
0a7ff933-7944-436b-a2d7-f9d4a3ed61bd,A,test,X07,,,TRUE,355,medium,FALSE,,,
0a7ff933-7944-436b-a2d7-f9d4a3ed61bd,A,test,X08,,,FALSE,228,hard,FALSE,,,
ae1a2844-c303-4e1c-93af-f7727364f955,A,training,T08,,,FALSE,1107,medium,TRUE,,TRUE,FALSE
0a7ff933-7944-436b-a2d7-f9d4a3ed61bd,A,test,X09,,,FALSE,363,easy,FALSE,,,
0a7ff933-7944-436b-a2d7-f9d4a3ed61bd,A,test,X10,,,FALSE,275,hard,FALSE,,,
ae1a2844-c303-4e1c-93af-f7727364f955,A,training,T09,,,FALSE,737,medium,TRUE,,TRUE,FALSE
ae1a2844-c303-4e1c-93af-f7727364f955,A,training,T10,,,FALSE,830,medium,TRUE,,TRUE,FALSE
ae1a2844-c303-4e1c-93af-f7727364f955,A,training,T11,,,FALSE,678,medium,TRUE,,TRUE,FALSE
ae1a2844-c303-4e1c-93af-f7727364f955,A,training,T12,,,FALSE,697,medium,TRUE,,FALSE,FALSE
ae1a2844-c303-4e1c-93af-f7727364f955,A,training,T13,,,FALSE,785,medium,TRUE,,FALSE,TRUE
ae1a2844-c303-4e1c-93af-f7727364f955,A,training,T14,,,FALSE,768,medium,TRUE,,FALSE,FALSE
ae1a2844-c303-4e1c-93af-f7727364f955,A,training,T15,,,FALSE,837,easy,TRUE,,TRUE,FALSE
ae1a2844-c303-4e1c-93af-f7727364f955,A,training,T16,,,FALSE,999,medium,TRUE,,FALSE,FALSE
ae1a2844-c303-4e1c-93af-f7727364f955,A,training,T17,,,FALSE,946,easy,TRUE,,TRUE,FALSE
ae1a2844-c303-4e1c-93af-f7727364f955,A,training,T18,,,TRUE,939,medium,TRUE,,TRUE,TRUE
ae1a2844-c303-4e1c-93af-f7727364f955,A,training,T19,,,FALSE,909,easy,TRUE,,TRUE,FALSE
ae1a2844-c303-4e1c-93af-f7727364f955,A,training,T20,,,FALSE,859,medium,TRUE,,TRUE,FALSE
ae1a2844-c303-4e1c-93af-f7727364f955,A,test,X01,,,FALSE,1995,easy,FALSE,,,
ae1a2844-c303-4e1c-93af-f7727364f955,A,test,X02,,,FALSE,1187,easy,FALSE,,,
ae1a2844-c303-4e1c-93af-f7727364f955,A,test,X03,,,FALSE,742,medium,FALSE,,,
ae1a2844-c303-4e1c-93af-f7727364f955,A,test,X04,,,FALSE,557,medium,FALSE,,,
ae1a2844-c303-4e1c-93af-f7727364f955,A,test,X05,,,FALSE,591,medium,FALSE,,,
ae1a2844-c303-4e1c-93af-f7727364f955,A,test,X06,,,FALSE,502,medium,FALSE,,,
ae1a2844-c303-4e1c-93af-f7727364f955,A,test,X07,,,FALSE,462,medium,FALSE,,,
ae1a2844-c303-4e1c-93af-f7727364f955,A,test,X08,,,FALSE,440,hard,FALSE,,,
ae1a2844-c303-4e1c-93af-f7727364f955,A,test,X09,,,FALSE,403,easy,FALSE,,,
ae1a2844-c303-4e1c-93af-f7727364f955,A,test,X10,,,FALSE,469,hard,FALSE,,,
a46f5c94-7b18-4db4-83ea-405eb3fbc35f,A,training,T01,,,FALSE,3635,medium,TRUE,,TRUE,FALSE
a46f5c94-7b18-4db4-83ea-405eb3fbc35f,A,training,T02,,,TRUE,2286,easy,TRUE,,TRUE,TRUE
a46f5c94-7b18-4db4-83ea-405eb3fbc35f,A,training,T03,,,FALSE,9040,medium,TRUE,,TRUE,FALSE
a46f5c94-7b18-4db4-83ea-405eb3fbc35f,A,training,T04,,,FALSE,3938,easy,TRUE,,TRUE,FALSE
a46f5c94-7b18-4db4-83ea-405eb3fbc35f,A,training,T05,,,TRUE,1037,medium,TRUE,,TRUE,TRUE
a46f5c94-7b18-4db4-83ea-405eb3fbc35f,A,training,T06,,,FALSE,859,easy,TRUE,,FALSE,FALSE
a46f5c94-7b18-4db4-83ea-405eb3fbc35f,A,training,T07,,,FALSE,1492,medium,TRUE,,TRUE,FALSE
a46f5c94-7b18-4db4-83ea-405eb3fbc35f,A,training,T08,,,TRUE,7909,medium,TRUE,,TRUE,TRUE
a46f5c94-7b18-4db4-83ea-405eb3fbc35f,A,training,T09,,,FALSE,2698,medium,TRUE,,TRUE,FALSE
a46f5c94-7b18-4db4-83ea-405eb3fbc35f,A,training,T10,,,FALSE,4148,medium,TRUE,,TRUE,FALSE
a46f5c94-7b18-4db4-83ea-405eb3fbc35f,A,training,T11,,,FALSE,5913,medium,TRUE,,TRUE,FALSE
a46f5c94-7b18-4db4-83ea-405eb3fbc35f,A,training,T12,,,TRUE,844,medium,TRUE,,FALSE,FALSE
a46f5c94-7b18-4db4-83ea-405eb3fbc35f,A,training,T13,,,FALSE,649,medium,TRUE,,FALSE,TRUE
a46f5c94-7b18-4db4-83ea-405eb3fbc35f,A,training,T14,,,FALSE,1719,medium,TRUE,,FALSE,FALSE
a46f5c94-7b18-4db4-83ea-405eb3fbc35f,A,training,T15,,,FALSE,885,easy,TRUE,,TRUE,FALSE
a46f5c94-7b18-4db4-83ea-405eb3fbc35f,A,training,T16,,,TRUE,799,medium,TRUE,,FALSE,FALSE
a46f5c94-7b18-4db4-83ea-405eb3fbc35f,A,training,T17,,,FALSE,3415,easy,TRUE,,TRUE,FALSE
a46f5c94-7b18-4db4-83ea-405eb3fbc35f,A,training,T18,,,TRUE,2209,medium,TRUE,,TRUE,TRUE
a46f5c94-7b18-4db4-83ea-405eb3fbc35f,A,training,T19,,,TRUE,2373,easy,TRUE,,TRUE,TRUE
a46f5c94-7b18-4db4-83ea-405eb3fbc35f,A,training,T20,,,TRUE,1671,medium,TRUE,,TRUE,TRUE
a46f5c94-7b18-4db4-83ea-405eb3fbc35f,A,test,X01,,,FALSE,4068,easy,FALSE,,,
a46f5c94-7b18-4db4-83ea-405eb3fbc35f,A,test,X02,,,TRUE,2641,easy,FALSE,,,
a46f5c94-7b18-4db4-83ea-405eb3fbc35f,A,test,X03,,,TRUE,3760,medium,FALSE,,,
a46f5c94-7b18-4db4-83ea-405eb3fbc35f,A,test,X04,,,FALSE,5667,medium,FALSE,,,
a46f5c94-7b18-4db4-83ea-405eb3fbc35f,A,test,X05,,,TRUE,5984,medium,FALSE,,,
a46f5c94-7b18-4db4-83ea-405eb3fbc35f,A,test,X06,,,FALSE,9005,medium,FALSE,,,
a46f5c94-7b18-4db4-83ea-405eb3fbc35f,A,test,X07,,,TRUE,1437,medium,FALSE,,,
a46f5c94-7b18-4db4-83ea-405eb3fbc35f,A,test,X08,,,FALSE,628,hard,FALSE,,,
a46f5c94-7b18-4db4-83ea-405eb3fbc35f,A,test,X09,,,FALSE,664,easy,FALSE,,,
a46f5c94-7b18-4db4-83ea-405eb3fbc35f,A,test,X10,,,FALSE,631,hard,FALSE,,,
f24742da-2bb7-438c-9353-d3426afee72d,B,training,T01,,,TRUE,6462,medium,TRUE,,TRUE,TRUE
f24742da-2bb7-438c-9353-d3426afee72d,B,training,T02,,,TRUE,7102,easy,TRUE,,TRUE,TRUE
f24742da-2bb7-438c-9353-d3426afee72d,B,training,T03,,,FALSE,6710,medium,FALSE,,,
f24742da-2bb7-438c-9353-d3426afee72d,B,training,T04,,,TRUE,3098,easy,TRUE,,TRUE,TRUE
f24742da-2bb7-438c-9353-d3426afee72d,B,training,T05,,,TRUE,7831,medium,TRUE,,TRUE,TRUE
